"Date Time","Open","High","Low","Close","Change","MACD","MACD-Signal","MACD-Histogram"
2018-05-08,1314.1,1318.5,1306.2,1313.7,-0.3999999999998636,-14.467307692307259,-7.098789173789125,-7.368518518518133
2018-05-09,1315.3,1317.8,1304.2,1313,-0.7000000000000455,-14.449358974358574,-8.856766381766242,-5.592592592592332
2018-05-10,1312.8,1323.4,1310.6,1322.3,9.299999999999955,-14.652564102563929,-10.290313390313209,-4.36225071225072
2018-05-11,1321.8,1326.3,1317,1320.7,-1.599999999999909,-14.527564102563929,-11.534829059828857,-2.992735042735072
2018-05-14,1318.3,1322.4,1312.8,1318.2,-2.5,-13.814102564102313,-12.503703703703422,-1.310398860398891
2018-05-15,1313.2,1314.7,1288.2,1290.3,-27.90000000000009,-14.65705128205127,-13.359757834757552,-1.2972934472937183
2018-05-16,1290.1,1296.4,1285.7,1291.5,1.2000000000000455,-14.873076923076951,-14.049501424501184,-0.8235754985757673
2018-05-17,1290.2,1294,1284,1289.4,-2.099999999999909,-13.607692307692332,-14.304772079771888,0.6970797720795563
2018-05-18,1290,1293.7,1285.1,1291.3,1.8999999999998636,-12.853205128205218,-14.211324786324642,1.3581196581194241
2018-05-21,1290.3,1292.7,1281.2,1290.9,-0.3999999999998636,-12.477564102564429,-13.990242165242105,1.5126780626776757
2018-05-22,1292.3,1296,1287.2,1292,1.099999999999909,-12.111538461538657,-13.730484330484337,1.61894586894568
2018-05-23,1290.6,1298.4,1286.7,1289.6,-2.400000000000091,-11.84935897435912,-13.419017094017136,1.5696581196580155
2018-05-24,1293.3,1306.4,1292.2,1304.4,14.800000000000182,-10.735897435897868,-12.997720797720907,2.261823361823039
2018-05-25,1304,1307.2,1299.4,1303.7,-0.7000000000000455,-9.776282051282124,-12.54907407407422,2.772792022792096
2018-05-29,1305.7,1311.3,1296.6,1304.1,0.3999999999998636,-9.977564102563974,-12.029131054131186,2.051566951567212
2018-05-30,1303.1,1308.8,1300,1306.5,2.400000000000091,-10.487820512820463,-11.541880341880464,1.0540598290600016
2018-05-31,1306,1311.5,1301,1304.7,-1.7999999999999545,-10.524358974358847,-11.199287749287855,0.6749287749290076
2018-06-01,1303,1304.8,1293.1,1299.3,-5.400000000000091,-8.870512820512658,-10.756766381766461,1.8862535612538025
2018-06-04,1296.7,1302.3,1293.8,1297.3,-2,-7.5948717948717785,-10.214245014245055,2.6193732193732764
2018-06-05,1296.4,1304.8,1293.5,1302.2,4.900000000000091,-5.7128205128208265,-9.503276353276407,3.7904558404555804
2018-06-06,1300.6,1306.1,1297.7,1301.4,-0.7999999999999545,-4.1865384615384755,-8.651851851851891,4.4653133903134155
2018-06-07,1300.9,1307.8,1299,1303,1.599999999999909,-3.032051282051725,-7.795868945868985,4.76381766381726
2018-06-08,1301.3,1304.8,1296,1302.7,-0.2999999999999545,-2.0288461538459615,-6.935042735042746,4.9061965811967845
2018-06-11,1303.5,1307,1297.8,1303.2,0.5,-0.5301282051279941,-5.885327635327637,5.355199430199643
2018-06-12,1304.5,1304.8,1296.3,1299.4,-3.7999999999999545,-0.3583333333333485,-4.759829059829069,4.40149572649572
2018-06-13,1299.6,1305.2,1294.5,1301.3,1.8999999999998636,-0.0660256410258171,-3.5977920227920652,3.531766381766248
2018-06-14,1303.1,1313,1301,1308.3,7,0.4916666666663332,-2.557549857549955,3.049216524216288
2018-06-15,1305.9,1306.7,1277.9,1278.5,-29.799999999999955,-0.5147435897433752,-1.7708689458690212,1.256125356125646
2018-06-18,1281.1,1284.9,1279.5,1280.1,1.599999999999909,-0.9416666666670608,-1.2407407407408249,0.2990740740737641
2018-06-19,1280.7,1286.8,1272.6,1278.6,-1.5,-1.0474358974361166,-0.891951566951674,-0.15548433048444266
2018-06-20,1277.3,1278.6,1269.6,1274.5,-4.099999999999909,-1.2666666666666515,-0.6957977207977769,-0.5708689458688746
2018-06-21,1269.7,1272.3,1262.4,1270.5,-4,-3.146794871794782,-0.8200142450143125,-2.3267806267804696
2018-06-22,1268.6,1273.1,1268.4,1270.7,0.20000000000004547,-4.9051282051282215,-1.3061253561254489,-3.5990028490027726
2018-06-25,1272.2,1274.4,1265.5,1268.9,-1.7999999999999545,-6.9583333333332575,-2.039458689458772,-4.918874643874485
2018-06-26,1267.3,1269.4,1256.4,1259.9,-9,-9.317307692307622,-3.0673789173789725,-6.24992877492865
2018-06-27,1260.5,1261.9,1252.2,1256.1,-3.800000000000182,-11.903846153846189,-4.444658119658142,-7.459188034188047
2018-06-28,1253.6,1255.8,1247.2,1251,-5.099999999999909,-14.360256410256397,-5.983048433048477,-8.37720797720792
2018-06-29,1249.5,1257.1,1246.9,1254.5,3.5,-16.91025641025658,-7.757336182336202,-9.152920227920378
2018-07-02,1253.4,1255.6,1240.6,1241.7,-12.799999999999955,-20.048717948717922,-9.868589743589736,-10.180128205128186
2018-07-03,1242.9,1258.5,1238.8,1253.5,11.799999999999955,-20.201282051282078,-11.972435897435894,-8.228846153846185
2018-07-05,1253.5,1262.4,1252.2,1258.8,5.2999999999999545,-20.233974358974137,-13.871011396011378,-6.36296296296276
2018-07-06,1258.4,1260.2,1253.7,1255.8,-3,-20.18397435897441,-15.568660968660955,-4.615313390313455
2018-07-09,1255.7,1266.9,1255.7,1259.6,3.7999999999999545,-19.69102564102559,-16.983404558404548,-2.707621082621042
2018-07-10,1258.5,1261,1247.7,1255.4,-4.199999999999818,-19.260897435897505,-18.08824786324787,-1.172649572649636
2018-07-11,1256.7,1257.3,1241.7,1244.4,-11,-19.417948717949002,-18.92314814814818,-0.4948005698008231
2018-07-12,1242.3,1248.8,1241.4,1246.6,2.199999999999818,-19.137820512820554,-19.45398860398864,0.31616809116808753
2018-07-13,1247.7,1248.5,1236.2,1241.2,-5.399999999999864,-18.380769230769147,-19.61737891737893,1.236609686609782
2018-07-16,1241,1245.8,1238.3,1239.7,-1.5,-17.312820512820508,-19.313390313390325,2.000569800569817
2018-07-17,1240.8,1245.1,1225.9,1227.3,-12.400000000000091,-16.387820512820554,-18.88967236467238,2.501851851851825
2018-07-18,1227,1229.1,1220.9,1227.9,0.6000000000001364,-15.708333333333712,-18.386823361823442,2.6784900284897297
2018-07-19,1227.3,1229.6,1210.7,1224,-3.900000000000091,-14.28333333333353,-17.731196581196677,3.447863247863147
2018-07-20,1222.9,1232.4,1215.3,1231.1,7.099999999999909,-13.449999999999818,-17.03774928774937,3.5877492877495527
2018-07-23,1231.7,1235.2,1222.2,1225.6,-5.5,-13.035897435897368,-16.346082621082687,3.3101851851853183
2018-07-24,1224.4,1229.7,1218.1,1225.5,-0.09999999999990905,-13.522435897435798,-15.691025641025666,2.168589743589868
2018-07-25,1224.2,1234.3,1223.2,1231.8,6.2999999999999545,-13.981410256410072,-15.118091168091167,1.1366809116810952
2018-07-26,1231.7,1235.3,1221.7,1225.7,-6.099999999999909,-14.421794871794646,-14.678205128205112,0.2564102564104669
2018-07-27,1231.4,1236.5,1226.3,1232.7,7,-13.789102564102222,-14.286680911680858,0.49757834757863506
2018-07-30,1231.1,1234.1,1227.8,1231.5,-1.2000000000000455,-13.547435897435662,-13.971082621082537,0.4236467236468755
2018-07-31,1230.5,1237.8,1222.6,1233.6,2.099999999999909,-12.75384615384587,-13.64280626780611,0.8889601139602394
2018-08-01,1232.7,1233.7,1224.4,1227.6,-6,-12.173717948717695,-13.40840455840435,1.234686609686655
2018-08-02,1224.7,1230,1215.3,1220.1,-7.5,-11.242948717948366,-13.163176638176411,1.9202279202280454
2018-08-03,1216,1228.5,1212.5,1223.2,3.1000000000001364,-10.369230769230626,-12.866880341880107,2.4976495726494807
2018-08-06,1222,1226,1214.4,1217.7,-5.5,-9.613461538461252,-12.432549857549601,2.8190883190883493
2018-08-07,1215.8,1224.3,1215.6,1218.3,0.599999999999909,-9.287820512820417,-11.911039886039639,2.6232193732192215
2018-08-08,1218.7,1223.8,1213.6,1221,2.7000000000000455,-8.874999999999773,-11.294729344729099,2.419729344729326
2018-08-09,1222,1225.6,1218.4,1219.9,-1.099999999999909,-8.049358974358938,-10.656980056979844,2.6076210826209056
2018-08-10,1220,1224.9,1213.1,1219,-0.900000000000091,-7.585256410256079,-9.994515669515446,2.4092592592593665
2018-08-13,1218.4,1221.4,1198.6,1198.9,-20.09999999999991,-7.630128205128358,-9.4252136752135,1.7950854700851426
2018-08-14,1201.1,1205.8,1198.9,1200.7,1.7999999999999545,-8.031410256410481,-8.964957264957143,0.9335470085466611
2018-08-15,1201.5,1202,1180,1185,-15.700000000000045,-9.198717948717785,-8.737820512820413,-0.46089743589737253
2018-08-16,1183,1189,1167.1,1184,-1,-11.008974358974456,-8.80890313390306,-2.2000712250713956
2018-08-17,1180.7,1192,1178.5,1184.2,0.20000000000004547,-12.225641025641153,-9.09914529914527,-3.1264957264958824
2018-08-20,1190.4,1197.7,1189.6,1194.6,10.399999999999864,-12.558333333333394,-9.462535612535602,-3.0957977207977923
2018-08-21,1197.3,1204.3,1194.3,1200,5.400000000000091,-12.964743589743875,-9.916951566951614,-3.0477920227922617
2018-08-22,1203,1208.4,1199.2,1203.3,3.2999999999999545,-13.241666666666788,-10.493874643874708,-2.74779202279208
2018-08-23,1202.8,1203.4,1190.2,1194,-9.299999999999955,-13.962820512820599,-11.202492877492988,-2.760327635327611
2018-08-24,1191.6,1215.4,1189.5,1213.3,19.299999999999955,-14.192948717948866,-11.931695156695266,-2.2612535612536
2018-08-27,1214.5,1218.8,1209.3,1216,2.7000000000000455,-13.93717948717972,-12.587891737891848,-1.3492877492878712
2018-08-28,1217.7,1220.7,1205.8,1214.4,-1.599999999999909,-13.88974358974383,-13.109116809116964,-0.7806267806268661
2018-08-29,1206.6,1213.7,1206.6,1211.5,-2.900000000000091,-12.301282051282215,-13.252706552706716,0.9514245014245013
2018-08-30,1212.6,1214,1202.1,1205,-6.5,-10.912179487179856,-13.10676638176657,2.194586894586715
2018-08-31,1206.3,1214.9,1204.1,1206.7,1.7000000000000455,-8.373076923076724,-12.641737891738053,4.2686609686613295
2018-09-04,1206.3,1209.7,1195.1,1199.1,-7.600000000000136,-5.822435897435753,-11.848148148148262,6.025712250712509
2018-09-05,1197.2,1204.2,1196.4,1201.3,2.2000000000000455,-3.2358974358971864,-10.736396011396083,7.500498575498897
2018-09-06,1202.5,1212.7,1200.5,1204.3,3,-1.3006410256409708,-9.329487179487236,8.028846153846265
2018-09-07,1205.6,1209,1198.7,1200.4,-3.8999999999998636,-0.22115384615403855,-7.777065527065588,7.555911680911549
2018-09-10,1200.7,1203.8,1196.2,1199.8,-0.6000000000001364,0.26794871794868413,-6.198717948717988,6.466666666666672
2018-09-11,1200.4,1204.8,1192.7,1202.2,2.400000000000091,1.7589743589742284,-4.4599715099715365,6.218945868945765
2018-09-12,1203.5,1213.9,1197.6,1210.9,8.700000000000045,1.8205128205124765,-2.8908831908832378,4.711396011395714
2018-09-13,1212.4,1218,1205,1208.2,-2.7000000000000455,1.5589743589744103,-1.5051994301994303,3.0641737891738403
2018-09-14,1206.6,1213.8,1197.7,1201.1,-7.100000000000136,1.2160256410256807,-0.4397435897436076,1.6557692307692884
2018-09-17,1199.8,1209.7,1197.5,1205.8,4.7000000000000455,1.2833333333335304,0.3497863247863127,0.9335470085472177
2018-09-18,1206.4,1208.2,1200.3,1202.9,-2.8999999999998636,1.7275641025642017,0.9012820512820225,0.8262820512821791
2018-09-19,1202.8,1211,1202.2,1208.3,5.399999999999864,1.4993589743589837,1.2123931623931286,0.28696581196585513
2018-09-20,1208.8,1213.2,1205.1,1211.3,3,2.1083333333333485,1.4712250712250605,0.637108262108288
2018-09-21,1212.1,1215.8,1196,1201.3,-10,1.4814102564098448,1.6060541310540783,-0.12464387464423354
2018-09-24,1204,1208.8,1198.6,1204.4,3.1000000000001364,0.7051282051277212,1.488960113960022,-0.7838319088323007
2018-09-25,1203.1,1207.9,1201.3,1205.1,0.6999999999998181,0.2929487179487751,1.319230769230722,-1.0262820512819468
2018-09-26,1205.5,1206.9,1194.6,1199.1,-6,0.06153846153847553,1.1528490028489513,-1.0913105413104758
2018-09-27,1198.9,1202.6,1185.6,1187.4,-11.699999999999818,-0.6871794871794918,0.9413817663817099,-1.6285612535612017
2018-09-28,1186.8,1198,1184.3,1196.2,8.799999999999955,-1.6391025641025863,0.6166666666665859,-2.255769230769172
2018-10-01,1196.1,1196.5,1188.1,1191.7,-4.5,-2.9256410256407435,0.09964387464381413,-3.0252849002845577
2018-10-02,1192.7,1212.3,1192.2,1207,15.299999999999955,-2.1916666666663787,-0.310470085470115,-1.8811965811962637
2018-10-03,1207,1212.3,1200.4,1202.9,-4.099999999999909,-1.9294871794870687,-0.759116809116828,-1.1703703703702408
2018-10-04,1201.4,1210.7,1199.6,1201.6,-1.300000000000182,-1.5455128205128403,-1.0954415954415708,-0.4500712250712695
2018-10-05,1203.7,1209.8,1200.9,1205.6,4,-1.543589743589564,-1.345299145299047,-0.19829059829051698
2018-10-08,1206.7,1208,1186,1188.6,-17,-2.8044871794870687,-1.6894586894585852,-1.1150284900284835
2018-10-09,1192.2,1195.8,1186.6,1191.5,2.900000000000091,-3.0365384615383846,-2.0336894586893473,-1.0028490028490373
2018-10-10,1192.7,1198.6,1188.5,1193.4,1.900000000000091,-3.7339743589741374,-2.372222222222086,-1.3617521367520515
2018-10-11,1197.9,1230,1194.7,1227.6,34.19999999999982,-2.870512820512431,-2.509045584045402,-0.3614672364670293
2018-10-12,1227.7,1228.1,1219.3,1222,-5.599999999999909,-1.6429487179484568,-2.3665242165240366,0.7235754985755798
2018-10-15,1221.2,1236.9,1220.4,1230.3,8.299999999999955,0.7820512820512704,-2.0361111111109644,2.818162393162235
2018-10-16,1230.5,1235.9,1226.3,1231,0.7000000000000455,2.4820512820515432,-1.5459401709400078,4.027991452991551
2018-10-17,1228,1232.9,1223.7,1227.4,-3.599999999999909,4.487820512820463,-0.8755698005696407,5.363390313390103
2018-10-18,1225.5,1233.6,1221.7,1230.1,2.699999999999818,5.674358974359166,-0.0735754985753374,5.747934472934503
2018-10-19,1228.6,1234.1,1226.2,1228.7,-1.3999999999998636,7.035897435897368,1.019800569800711,6.016096866096657
2018-10-22,1230.5,1232.6,1222.8,1224.6,-4.100000000000136,8.04871794871815,2.2514957264958815,5.797222222222268
2018-10-23,1225.1,1243,1224.5,1236.8,12.200000000000045,9.456410256410436,3.7170940170941673,5.739316239316269
2018-10-24,1233.8,1238,1228.3,1231.1,-5.7000000000000455,11.913461538461888,5.359757834757981,6.553703703703907
2018-10-25,1236.6,1242,1230.5,1232.4,1.300000000000182,14.39487179487196,7.141737891738027,7.253133903133933
2018-10-26,1234.7,1246,1232.5,1235.8,3.3999999999998636,16.98589743589764,8.942165242165402,8.04373219373224
2018-10-29,1236.4,1237.6,1226.1,1227.6,-8.200000000000045,15.97435897435912,10.441310541310688,5.533048433048432
2018-10-30,1231.9,1232.5,1221.4,1225.3,-2.2999999999999545,15.445512820512704,11.658831908832049,3.786680911680655
2018-10-31,1224.7,1225,1213.4,1215,-10.299999999999955,13.789743589743466,12.560541310541415,1.2292022792020507
2018-11-01,1216.6,1239.3,1216.1,1238.6,23.59999999999991,12.903846153846189,13.212535612535728,-0.308689458689539
2018-11-02,1235.3,1238.4,1231.3,1233.3,-5.2999999999999545,11.630128205128358,13.610470085470196,-1.9803418803418378
2018-11-05,1234.5,1236.8,1228.4,1232.3,-1,10.425000000000182,13.718091168091279,-3.293091168091097
2018-11-06,1233.4,1237.8,1224.9,1226.3,-6,8.894230769230717,13.38262108262115,-4.488390313390433
2018-11-07,1228.9,1238.4,1224.2,1228.7,2.400000000000091,8.401282051282351,12.716666666666747,-4.315384615384396
2018-11-08,1227.7,1228.5,1220.8,1225.1,-3.6000000000001364,6.57243589743598,11.559615384615451,-4.987179487179471
2018-11-09,1224.3,1224.6,1207.2,1208.6,-16.5,4.4282051282052635,10.276709401709468,-5.848504273504204
2018-11-12,1210.3,1212,1200.6,1203.5,-5.099999999999909,2.10064102564138,8.793945868945988,-6.693304843304608
2018-11-13,1201.1,1205.5,1196.6,1201.4,-2.099999999999909,-1.258333333333212,7.121937321937468,-8.38027065527068
2018-11-14,1202.8,1217.2,1198.1,1210.1,8.699999999999818,-3.4320512820509066,5.3068376068377905,-8.738888888888697
2018-11-15,1211.8,1217,1207.1,1215,4.900000000000091,-5.121153846153675,3.4455840455842313,-8.566737891737906
2018-11-16,1214.4,1226,1213.7,1223,8,-4.277564102563929,1.8119658119659965,-6.089529914529925
2018-11-19,1222.6,1226.5,1218.5,1225.3,2.2999999999999545,-5.512820512820326,0.21118233618254736,-5.724002849002874
2018-11-20,1224.6,1229.5,1220.3,1221.2,-4.099999999999909,-6.171153846153629,-1.407977207977006,-4.763176638176623
2018-11-21,1222.4,1230.9,1220.1,1228,6.7999999999999545,-6.4141025641022225,-2.8509259259256954,-3.563176638176527
2018-11-23,1226.8,1229.7,1220.3,1223.2,-4.7999999999999545,-6.510897435897277,-4.066381766381533,-2.444515669515744
2018-11-26,1223.9,1228.6,1221.7,1222.4,-0.7999999999999545,-6.739743589743512,-5.048646723646521,-1.6910968660969905
2018-11-27,1222.6,1225.2,1211.4,1213.4,-9,-7.126282051282033,-5.700641025640834,-1.4256410256411982
2018-11-28,1220.9,1233.8,1216.8,1229.8,16.399999999999864,-5.559615384615654,-5.937037037036918,0.3774216524212637
2018-11-29,1227.1,1234.9,1226.7,1230.4,0.6000000000001364,-3.071794871794964,-5.709330484330394,2.63753561253543
2018-11-30,1229.9,1231.1,1221.8,1226,-4.400000000000091,-0.8256410256412892,-5.325783475783434,4.500142450142145
2018-12-03,1227.8,1240.4,1226.6,1239.6,13.599999999999909,1.3557692307690559,-4.562606837606836,5.918376068375892
2018-12-04,1236.3,1247.5,1235.8,1246.6,7,3.5737179487177855,-3.4798433048433455,7.053561253561131
2018-12-05,1244.6,1244.8,1238.7,1242.6,-4,4.630128205128358,-2.2527065527066146,6.8828347578349725
2018-12-06,1243,1249.9,1240,1243.6,1,5.4512820512823055,-0.9235754985755497,6.374857549857855
2018-12-07,1243.1,1255.8,1242.6,1252.6,9,6.621794871795373,0.561039886039882,6.060754985755491
2018-12-10,1255.6,1256.6,1246.9,1249.4,-3.199999999999818,7.989743589743966,2.240598290598326,5.74914529914564
2018-12-11,1249.8,1255.1,1245.8,1247.2,-2.2000000000000455,9.455128205128403,3.9089031339032214,5.546225071225182
2018-12-12,1248.3,1252.6,1247.1,1250,2.7999999999999545,11.074358974359257,5.480698005698135,5.593660968661122
2018-12-13,1250.7,1251.7,1244.4,1247.4,-2.599999999999909,13.096153846154039,7.027564102564282,6.068589743589756
2018-12-14,1246.2,1247.3,1236.5,1241.4,-6,13.574358974359257,8.385185185185415,5.189173789173841
2018-12-17,1242.8,1252.2,1239.4,1251.8,10.399999999999864,14.330769230769192,9.58041310541335,4.750356125355843
2018-12-18,1249.7,1254.5,1249,1253.6,1.7999999999999545,14.900000000000091,10.721509971510208,4.1784900284898825
2018-12-19,1253.5,1262.2,1245.3,1256.4,2.800000000000182,14.265384615384619,11.700854700854912,2.5645299145297074
2018-12-20,1247,1270.3,1246.2,1267.9,11.5,13.482692307692105,12.463176638176769,1.0195156695153358
2018-12-21,1263.5,1266.2,1257.1,1258.1,-9.800000000000182,12.928205128205036,13.011894586894666,-0.08368945868962996
2018-12-24,1260.7,1273.9,1260,1271.8,13.700000000000045,13.093589743589519,13.416168091168124,-0.32257834757860593
2018-12-26,1273.5,1282.3,1267.4,1273,1.2000000000000455,12.870512820512431,13.615740740740698,-0.7452279202282668
2018-12-27,1270.1,1281.6,1269.1,1281.1,8.099999999999909,13.366025641025317,13.645726495726397,-0.27970085470107975
2018-12-28,1278,1284.7,1276.5,1283,1.900000000000091,13.972435897435844,13.689957264957128,0.28247863247871585
2018-12-31,1283,1286.5,1279.7,1281.3,-1.7000000000000455,14.53076923076901,13.71217948717933,0.8185897435896798
2019-01-02,1285,1291,1280.6,1284.1,2.7999999999999545,15.246794871794691,13.750712250712063,1.4960826210826283
Downloaded from Barchart.com as of 01-02-2019 04:46pm CST
