"Date Time","Open","High","Low","Close","Change","Volume","Open Interest","MACD","MACD-Signal","MACD-Histogram"
2004-07-26,390.8,394.9,385.8,393.7,3.1999999999999886,101034,225198,-4.9878205128205195,-6.9595441595442304,1.971723646723711
2004-08-02,395,404,391.2,402.1,8.400000000000034,37636,218012,-2.8237179487178423,-6.801495726495779,3.977777777777937
2004-08-09,402,403.4,394.6,401.2,-0.9000000000000341,34352,218374,-1.096153846153868,-6.310256410256462,5.2141025641025935
2004-08-16,401.9,416.8,400.7,415.5,14.300000000000011,51730,235779,-0.05256410256407662,-5.509116809116847,5.45655270655277
2004-08-23,414.8,414.9,403.3,405.4,-10.100000000000023,48827,267217,0.7583333333332689,-4.480199430199459,5.238532763532728
2004-08-30,406.8,413.3,401,402.5,-2.8999999999999773,43805,268750,2.0487179487179787,-3.1785612535612637,5.2272792022792425
2004-09-06,403.8,404.9,396.9,403.8,1.3000000000000114,46084,249031,2.4083333333334167,-1.976068376068358,4.384401709401775
2004-09-13,403.5,409,400.9,407.6,3.8000000000000114,37860,250607,2.971153846153868,-0.8146723646723457,3.7858262108262135
2004-09-20,407.6,414,405.3,409.7,2.099999999999966,40294,258902,4.407051282051327,0.4037037037037281,4.003347578347599
2004-09-27,409.2,421.9,408.8,421.2,11.5,57829,277455,5.565384615384573,1.5762820512820719,3.9891025641025015
2004-10-04,420.9,426,413.3,424.5,3.3000000000000114,49308,299174,6.894230769230717,2.656054131054134,4.238176638176583
2004-10-11,424,424.9,410.5,420.1,-4.399999999999977,52859,300794,8.649358974358961,3.7388888888888925,4.9104700854700685
2004-10-18,420.1,427.5,416.1,425.6,5.5,45464,307203,10.15769230769223,4.873361823361815,5.284330484330415
2004-10-25,426.6,432,421.7,429.4,3.7999999999999545,56030,321388,10.821153846153777,5.9914529914529835,4.829700854700794
2004-11-01,430.5,434.9,418,434.3,4.900000000000034,71520,321398,11.456410256410152,7.0367521367521135,4.419658119658038
2004-11-08,435,439.5,431.9,438.3,4,58491,342069,11.002564102564179,7.991666666666642,3.0108974358975367
